"tsn";"genus";"species";"en_com_name";"fr_com_name";"qc_code";"on_tree_code";"on_alpha_code";"us_code";"nb_code";"id_spe"
;"Hibiscadelphus";"puakuahiwi";"hau kuahiwi";;;;;7389;;"NA-HIB-PUA"
;"Hibiscus";"pernambucensis";"seaside mahoe";;;;;7409;;"NA-HIB-PER"
;"Hibiscus";"tiliaceus";"sea hibiscus";;;;;7412;;"NA-HIB-TIL"
;"Homalanthus";"acuminatus";"fanuamamala";;;;;8008;;"NA-HOM-ACU"
;"Homalium";"whitmeeanum";"Homalium whitmeeanum";;;;;7424;;"NA-HOM-WHI"
;"Horsfieldia";"novoguineensis";"ersachel";;;;;7428;;"NA-HOR-NOV"
;"Hyeronima";"clusioides";"cedro macho";;;;;7438;;"NA-HYE-CLU"
;"Ilex";"sintenisii";"Sintenis' holly";;;;;7463;;"NA-ILE-SIN"
;"Jacquinia";"umbellata";"chirriador";;;;;7490;;"NA-JAC-UMB"
;"Kayea";"pacifica";"ketoguit";;;;;7497;;"NA-KAY-PAC"
;"Larix";"leptolepis";"Japanese larch";;;27;"Lj";;;"NA-LAR-LEP"
;"Latania";"loddigesii";"bluelatan";;;;;7543;;"NA-LAT-LOD"
;"Leucaena";"insularum";"Leucaena insularum";;;;;7564;;"NA-LEU-INS"
;"Liquidambar";"styracifula";"Sweet gum";;;134;"";;;"NA-LIQ-STY"
;"Litsea";"samoensis";"papaono";;;;;7586;;"NA-LIT-SAM"
;"Lucuma";"nervosa";"Egg Fruit / Canistel";;;;;7598;;"NA-LUC-NER"
;"Mallotus";;"mallotus";;;;;7641;;"NA-MAL-NA"
;"Mallotus";"palauensis";"Mallotus palauensis";;;;;7638;;"NA-MAL-PAL"
;"Mammea";"glauca";"manapau";;;;;7653;;"NA-MAM-GLA"
;"Mangifera";"minor";"kanit";;;;;7657;;"NA-MAN-MIN"
;"Manilkara";"dissecta";"pani";;;;;7664;;"NA-MAN-DIS"
;"Manilkara";"hoshinoi";"kohle";;;;;7666;;"NA-MAN-HOS"
;"Manilkara";"udoido";"udeuid";;;;;7672;;"NA-MAN-UDO"
;"Maranthes";"corymbosa";"bkau, apgau";;;;;7679;;"NA-MAR-COR"
;"Marattia";"fraxinea";"dermarm";;;;;7680;;"NA-MAR-FRA"
;"Matayba";"apetala";"Matayba apetala";;;;;7688;;"NA-MAT-APE"
;"Maytenus";"palauica";"Maytenus palauica";;;;;715;;"NA-MAY-PAL"
;"Medusanthera";;"Medusanthera";;;;;7706;;"NA-MED-NA"
;"Medusanthera";"carolinensis";"Medusanthera carolinensis";;;;;7704;;"NA-MED-CAR"
;"Medusanthera";"samoensis";"matamo";;;;;7705;;"NA-MED-SAM"
;"Melastoma";"candidum";"Melastoma candidum";;;;;7712;;"NA-MEL-CAN"
;"Melicope";"latifolia";"soopini";;;;;7750;;"NA-MEL-LAT"
;"Melochia";"aristata";"mao";;;;;7766;;"NA-MEL-ARI"
;"Metrosideros";"collina";"collina";;;;;7781;;"NA-MET-COL"
;"Michelia";"champaca";"Orange Champak";;;;;7801;;"NA-MIC-CHA"
;"Miconia";"subcorymbosa";"forest johnnyberry";;;;;7821;;"NA-MIC-SUB"
;"Micromelum";"minutum";"talafulu";;;;;7824;;"NA-MIC-MIN"
;"Morella";"holdridgeana";"Morella holdridgeana";;;;;7847;;"NA-MOR-HOL"
;"Morinda";"latibractea";"ngel";;;;;7850;;"NA-MOR-LAT"
;"Morinda";"pedunculata";"Morinda pedunculata";;;;;7851;;"NA-MOR-PED"
;"Morus";;"mulberry";;;;;680;;"NA-MOR-NA"
;"Munroidendron";"racemosum";"falseohe";;;;;7865;;"NA-MUN-RAC"
;"Murraya";"exotica";"Murraya exotica";;;;;7869;;"NA-MUR-EXO"
;"Musa";"coccinea";"bungeltuu";;;;;7873;;"NA-MUS-COC"
;"Musa";"nana";"tama";;;;;7874;;"NA-MUS-NAN"
;"Musa";"paradisiaca";"French plantain";;;;;7872;;"NA-MUS-PAR"
;"Musa";"sapientum";"tuu banana";;;;;7875;;"NA-MUS-SAP"
;"Musa";"tikap";"tikap";;;;;7878;;"NA-MUS-TIK"
;"Mussaenda";"frondosa";"Mussaenda frondosa";;;;;7880;;"NA-MUS-FRO"
;"Mussaenda";"raiateensis";"aloalo vao";;;;;7881;;"NA-MUS-RAI"
;"Myrcia";"fallax";"curame";;;;;7888;;"NA-MYR-FAL"
;"Myrcia";"leptoclada";"guayabacon";;;;;7889;;"NA-MYR-LEP"
;"Myrica";"rubra";"yamamomo, strawberry tree";;;;;7899;;"NA-MYR-RUB"
;"Myristica";"hypargyraea";"atoneulu";;;;;7902;;"NA-MYR-HYP"
;"Myristica";"insularis";"adepurot";;;;;7903;;"NA-MYR-INS"
;"Myristica";"inutilis";"Myristica inutilis";;;;;7906;;"NA-MYR-INU"
;"Myrsine";"cubana";"Myrsine cubana";;;;;7912;;"NA-MYR-CUB"
;"Myrsine";"emarginata";"mountain colicwood";;;;;7914;;"NA-MYR-EMA"
;"Neisosperma";"oppositifolia";"fao";;;;;7942;;"NA-NEI-OPP"
;"Neolaugeria";"resinosa";"aquilon";;;;;7946;;"NA-NEO-RES"
;"Ocotea";"nemodaphne";"laurel sassafras";;;;;7997;;"NA-OCO-NEM"
;"Olea";;"olive";;;;;8007;;"NA-OLE-NA"
;"Oleandra";"neriiformis";"oleandra fern";;;;;8000;;"NA-OLE-NER"
;"Opuntia";"cochenillifera";"cochineal nopal cactus";;;;;8013;;"NA-OPU-COC"
;"Ormosia";"calavensis";"amansis, edebsungelked, necklace bead tree";;;;;8019;;"NA-ORM-CAL"
;"Osmoxylon";"oliveri";"kesiamel";;;;;8022;;"NA-OSM-OLI"
;"Osmoxylon";"pachyphyllum";"kesiamel";;;;;8023;;"NA-OSM-PAC"
;"Osmoxylon";"truncatum";"kesiamel";;;;;718;;"NA-OSM-TRU"
;"Palaquium";"karrak";"Palaquium karrak";;;;;8074;;"NA-PAL-KAR"
;"Palaquium";"stehlinii";"gasu";;;;;8044;;"NA-PAL-STE"
;"Pandanus";"aimiriikensis";"chertochet";;;;;8054;;"NA-PAN-AIM"
;"Pandanus";"cominsii";"matal";;;;;8055;;"NA-PAN-COM"
;"Pandanus";"compressus";"ongor";;;;;8056;;"NA-PAN-COMP"
;"Pandanus";"cylindricus";"silaue";;;;;8057;;"NA-PAN-CYL"
;"Pandanus";"dilatatus";"kienpel";;;;;8058;;"NA-PAN-DIL"
;"Pandanus";"divergens";"ongor";;;;;8059;;"NA-PAN-DIV"
;"Pandanus";"duriocarpus";"ongor";;;;;8061;;"NA-PAN-DUR"
;"Pandanus";"enchabiensis";"moak";;;;;8062;;"NA-PAN-ENC"
;"Pandanus";"fischerianus";"hara";;;;;8063;;"NA-PAN-FIS"
;"Pandanus";"fragrans";"aggag";;;;;8064;;"NA-PAN-FRA"
;"Pandanus";"hosinoi";"nenketak";;;;;8065;;"NA-PAN-HOS"
;"Pandanus";"jaluitensis";"pacheren";;;;;8066;;"NA-PAN-JAL"
;"Pandanus";"korrensis";"siu";;;;;8068;;"NA-PAN-KOR"
;"Pandanus";"lakatwa";"lakatwa";;;;;8069;;"NA-PAN-LAK"
;"Pandanus";"laticanaliculatus";"erwan, jonmouia";;;;;8070;;"NA-PAN-LAT"
;"Pandanus";"macrocephalus";"intekul, pasyure";;;;;8071;;"NA-PAN-MAC"
;"Pandanus";"macrojeanneretia";"ongor, ertochet";;;;;8072;;"NA-PAN-MACR"
;"Pandanus";"menne";"menne";;;;;8073;;"NA-PAN-MEN"
;"Pandanus";"obliquus";"lonlin, lajokorer";;;;;8092;;"NA-PAN-OBL"
;"Pandanus";"odontoides";"Pandanus odontoides";;;;;8075;;"NA-PAN-ODO"
;"Pandanus";"peliliuensis";"ongor";;;;;8078;;"NA-PAN-PEL"
;"Pandanus";"ponapensis";"alwan, kipal, taip";;;;;8079;;"NA-PAN-PON"
;"Pandanus";"pulposus";"deipw, jomineia";;;;;8080;;"NA-PAN-PUL"
;"Pandanus";"rectangulatus";"pathaplip";;;;;8081;;"NA-PAN-REC"
;"Pandanus";"reineckei";"fasa";;;;;8082;;"NA-PAN-REI"
;"Pandanus";"rotundatus";"magojokojok";;;;;8083;;"NA-PAN-ROT"
;"Pandanus";"tolotomensis";"kiparenwel";;;;;8086;;"NA-PAN-TOL"
;"Pandanus";"trukensis";"mojel";;;;;8087;;"NA-PAN-TRU"
;"Pandanus";"variegatus";"berrakelongor";;;;;8090;;"NA-PAN-VAR"
;"Parinari";"insularum";"sea";;;;;8103;;"NA-PAR-INS"
;"Parinari";"laurina";"ais";;;;;8104;;"NA-PAR-LAU"
;"Parkia";;"parkia";;;;;8106;;"NA-PAR-NA"
;"Parkia";"korom";"Parkia korom";;;;;8107;;"NA-PAR-KOR"
;"Parkia";"parvifoliola";"kmekumer";;;;;8108;;"NA-PAR-PAR"
;"Photinia";"davidiana";"Chinese  photinia";;;;;8155;;"NA-PHO-DAV"
;"Pinus";"banskiana";"Jack pine";;;3;"Pj";;7;"NA-PIN-BAN"
;"Pinus";"washoensis";"Washoe pine";;;;;137;;"NA-PIN-WAS"
;"Pittosporum";"monae";"Mona cheesewood, Pittosporum";;;;;8224;;"NA-PIT-MON"
;"Planchonella";;"Planchonella";;;;;8247;;"NA-PLA-NA"
;"Planchonella";"garberi";"alaa";;;;;8242;;"NA-PLA-GAR"
;"Planchonella";"grayana";"alaa";;;;;8243;;"NA-PLA-GRA"
;"Planchonella";"linggensis";"alaa";;;;;8244;;"NA-PLA-LIN"
;"Planchonella";"samoensis";"mamalava";;;;;8246;;"NA-PLA-SAM"
;"Planchonella";"torricellensis";"mamalava";;;;;8248;;"NA-PLA-TOR"
;"Pleomele";;"hala pepe";;;;;8263;;"NA-PLE-NA"
;"Pleomele";"aurea";"golden hala pepe";;;;;8257;;"NA-PLE-AUR"
;"Pleomele";"fernaldii";"Lanai hala pepe";;;;;8259;;"NA-PLE-FER"
;"Pleomele";"forbesii";"Waianae Range hala pepe";;;;;8260;;"NA-PLE-FOR"
;"Pleomele";"halapepe";"royal hala pepe";;;;;8261;;"NA-PLE-HAL"
;"Pleomele";"hawaiiensis";"Hawaii hala pepe";;;;;8262;;"NA-PLE-HAW"
;"Polygala";"cowellii";"violet tree";;;;;8279;;"NA-POL-COW"
;"Polygala";"penaea";"crevajosa";;;;;8280;;"NA-POL-PEN"
;"Polyscias";"grandifolia";"bungaruau";;;;;8283;;"NA-POL-GRA"
;"Polyscias";"nodosa";"bngei";;;;;8286;;"NA-POL-NOD"
;"Polyscias";"samoensis";"tagitagi";;;;;8287;;"NA-POL-SAM"
;"Pometia";"pinnata";"tava";;;;;8290;;"NA-POM-PIN"
;"Ponapea";"hosinoi";"kattai";;;;;8292;;"NA-PON-HOS"
;"Ponapea";"ledermanniana";"Ponapea ledermanniana";;;;;8293;;"NA-PON-LED"
;"Pongamia";"pinnata";"kisaks";;;;;8295;;"NA-PON-PIN"
;"Populus";"canadensis";"Carolina poplar";;;72;"Pc";;;"NA-POP-CAN"
;"Populus";"Hybrid poplar";;;;97;"Ph";;;"NA-POP-HYB"
;"Pouteria";"calcarea";"elangel, chelangel";;;;;8298;;"NA-POU-CAL"
;"Pouteria";"obovata";"lalahag";;;;;8303;;"NA-POU-OBO"
;"Premna";"obtusifolia";"ahgao";;;;;8307;;"NA-PRE-OBT"
;"Premna";"pubescens";"Premna pubescens";;;;;8308;;"NA-PRE-PUB"
;"Pritchardia";"affinis";"Hawaii pritchardia";;;;;8315;;"NA-PRI-AFF"
;"Pritchardia";"lanaiensis";"Lanai pritchardia";;;;;8322;;"NA-PRI-LAN"
;"Pritchardia";"limahuliensis";"Limahuli Valley pritchardia";;;;;8324;;"NA-PRI-LIM"
;"Pritchardia";"pacifica";"fan palm";;;;;8329;;"NA-PRI-PAC"
;"Prunus";"alleghaniensis";"Allegheny plum";;;;;769;;"NA-PRU-ALL"
;"Psidium";"longipes";"Psidium longipes";;;;;8358;;"NA-PSI-LON"
;"Psychotria";"berteriana";"cachimbo-cumun";;;;;8361;;"NA-PSY-BER"
;"Psychotria";"brownei";"Browne's wild coffee";;;;;8363;;"NA-PSY-BRO"
;"Psychotria";"domingensis";"Psychotria domingensis";;;;;8364;;"NA-PSY-DOM"
;"Psychotria";"mariana";"aplohkateng";;;;;8390;;"NA-PSY-MAR"
;"Psychotria";"microdon";"thicket wild coffee";;;;;8394;;"NA-PSY-MIC"
;"Psychotria";"nutans";"floating balsamo";;;;;8395;;"NA-PSY-NUT"
;"Psychotria";"rhombocarpa";"Psychotria rhombocarpa";;;;;8398;;"NA-PSY-RHO"
;"Psydrax";"merrillii";"Olasina";;;;;6381;;"NA-PSY-MER"
;"Pteralyxia";"macrocarpa";"ridged pteralyxia";;;;;8405;;"NA-PTE-MAC"
;"Ptychococcus";"ledermannianus";"Ptychococcus ledermannianus";;;;;8412;;"NA-PTY-LED"
;"Ptychosperma";"palauense";"chesdbuuch";;;;;8416;;"NA-PTY-PAL"
;"Quercus";"margarettiae";"dwarf post oak";;;;;840;;"NA-QUE-MAR"
;"Quercus";"prinus";"chestnut oak";;;;;832;;"NA-QUE-PRI"
;"Quercus";"sinuata";"Durand oak";;;;;808;;"NA-QUE-SIN"
;"Rapanea";"myricifolia";"togo vao";;;;;8430;;"NA-RAP-MYR"
;"Rauvolfia";"insularis";"omechidel";;;;;8432;;"NA-RAU-INS"
;"Reynoldsia";;"reynoldsia";;;;;8443;;"NA-REY-NA"
;"Reynoldsia";"lanutoensis";"vi vao";;;;;8440;;"NA-REY-LAN"
;"Reynoldsia";"sandwicensis";"ohe makai";;;;;8442;;"NA-REY-SAN"
;"Rheedia";"edulis";"Rheeda";;;;;8456;;"NA-RHE-EDU"
;"Rhizophora";"lamarckii";"Rhizophora lamarckii";;;;;8460;;"NA-RHI-LAM"
;"Rhizophora";"stylosa";"Rhizophora stylosa";;;;;8464;;"NA-RHI-STY"
;"Rinorea";"carolinensis";"Rinorea carolinensis";;;;;8474;;"NA-RIN-CAR"
;"Robinia";"psuedoacacia";"Black locust";;;61;"Lb";;;"NA-ROB-PSU"
;"Rollinia";"deliciosa";"Rollinia";;;;;8480;;"NA-ROL-DEL"
;"Rollinia";"mucosa";"wild sugar apple";;;;;8481;;"NA-ROL-MUC"
;"Roystonea";"elata";"Roystonea elata";;;;;8490;;"NA-ROY-ELA"
;"Roystonea";"oleracea";"royal palm";;;;;8491;;"NA-ROY-OLE"
;"Sagraea";"umbrosa";"white hogwood";;;;;8499;;"NA-SAG-UMB"
;"Salix";"humboldtiana";"Salix humboldtiana";;;;;8501;;"NA-SAL-HUM"
;"Salix";"sepulcralis";"weeping willow";;;;;929;;"NA-SAL-SEP"
;"Sambucus";"canadensis";;"Sureau du Canada";"SAC";;;;;"NA-SAM-CAN"
;"Sapindus";"oahuense";"lonomea";;;;;8528;;"NA-SAP-OAH"
;"Sapindus";"vitiensis";"vitiensis";;;;;8532;;"NA-SAP-VIT"
;"Sapium";"indicum";"maskerekur";;;;;8534;;"NA-SAP-IND"
;"Scaevola";"cerasifolia";"Scaevola, naupaka";;;;;8548;;"NA-SCA-CER"
;"Schaefferia";;"schaefferia";;;;;8555;;"NA-SCH-NA"
;"Schefflera";"morototonii";"matchwood";;;;;8558;;"NA-SCH-MOR"
;"Schefflera";"samoensis";"samoensis";;;;;8559;;"NA-SCH-SAM"
;"Schizolobium";"parahybum";"Brazilian firetree";;;;;8565;;"NA-SCH-PAR"
;"Scyphiphora";"hydrophyllacea";"kuat";;;;;8577;;"NA-SCY-HYD"
;"Securinega";"flexuosa";"poumuli";;;;;8583;;"NA-SEC-FLE"
;"Semecarpus";"venenosa";"tonget";;;;;8586;;"NA-SEM-VEN"
;"Senna";"sulfurea";"Senna sulfurea";;;;;8599;;"NA-SEN-SUL"
;"Serianthes";"kanehirae";"ukall";;;;;8601;;"NA-SER-KAN"
;"Sida";;"fanpetals";;;;;8610;;"NA-SID-NA"
;"Sloanea";"berteriana";"bullwood";;;;;8624;;"NA-SLO-BER"
;"Sophora";"affinis";"Texas sophora";;;;;870;;"NA-SOP-AFF"
;"Spiraea";"latifolia";;"Spirée à larges feuilles";"SPL";;;;;"NA-SPI-LAT"
;"Spiraeanthemum";"samoense";"Spiraeanthemum samoense";;;;;8646;;"NA-SPI-SAM"
;"Sterculia";"fanaiho";"fanaio";;;;;8665;;"NA-STE-FAN"
;"Sterculia";"palauensis";"Sterculia palauensis";;;;;8667;;"NA-STE-PAL"
;"Symplocos";"racemosa";"chebtui, ebtui";;;;;8687;;"NA-SYM-RAC"
;"Syzygium";"brevifolium";"asi";;;;;8695;;"NA-SYZ-BRE"
;"Syzygium";"carolinense";"popona";;;;;8696;;"NA-SYZ-CAR"
;"Syzygium";"clusiifolium";"asi vai";;;;;8697;;"NA-SYZ-CLU"
;"Syzygium";"dealatum";"asi vai";;;;;8699;;"NA-SYZ-DEA"
;"Syzygium";"inophylloides";"asi";;;;;8700;;"NA-SYZ-INO"
;"Syzygium";"richii";"popona";;;;;8703;;"NA-SYZ-RIC"
;"Tabebuia";"chrysantha";"roble amarillo";;;;;8709;;"NA-TAB-CHR"
;"Tabebuia";"donnell-smithii";"primavera";;;;;8710;;"NA-TAB-DON"
;"Tabebuia";"pallida";"pink tabebuia";;;;;8714;;"NA-TAB-PAL"
;"Tabernaemontana";"aurantiaca";"Tabernaemontana aurantiaca";;;;;8719;;"NA-TAB-AUR"
;"Tabernaemontana";"rotensis";"Tabernaemontana rotensis";;;;;8723;;"NA-TAB-ROT"
;"Taxodium";"ascendens";"pondcypress";;;;;222;;"NA-TAX-ASC"
;"Terminalia";"crassipes";"esemiich, chesemiich";;;;;8751;;"NA-TER-CRA"
;"Terminalia";"edulis";"esemiich, chesemiich";;;;;8752;;"NA-TER-EDU"
;"Terminalia";"kaernbachii";"tropical almond";;;;;8755;;"NA-TER-KAE"
;"Terminalia";"richii";"malili";;;;;8758;;"NA-TER-RIC"
;"Tetraplasandra";"flynnii";"Flynnsohe";;;;;8770;;"NA-TET-FLY"
;"Tetraplasandra";"gymnocarpa";"Koolau Rangeohe";;;;;8771;;"NA-TET-GYM"
;"Tetraplasandra";"hawaiensis";"Hawaii ohe";;;;;8772;;"NA-TET-HAW"
;"Tetraplasandra";"kavaiensis";"ohe ohe";;;;;8773;;"NA-TET-KAV"
;"Tetraplasandra";"oahuensis";"ohe mauka";;;;;8774;;"NA-TET-OAH"
;"Tetraplasandra";"waialealae";"Mt. Waialeale ohe";;;;;8776;;"NA-TET-WAI"
;"Tetraplasandra";"waimeae";"ohe kiko ola";;;;;8777;;"NA-TET-WAIM"
;"Tetrazygia";"urbanii";"cenizo";;;;;8783;;"NA-TET-URB"
;"Timonius";"corymbosus";"Timonius corymbosus";;;;;8806;;"NA-TIM-COR"
;"Timonius";"mollis";"Timonius mollis";;;;;8807;;"NA-TIM-MOL"
;"Timonius";"subauritus";"Timonius subauritus";;;;;8809;;"NA-TIM-SUB"
;"Timonius";"timon";"Timonius timon";;;;;8810;;"NA-TIM-TIM"
;"Tree";"broadleaf";"Unknown dead hardwood";;;;;998;;"NA-TRE-BRO"
;"Tree";"evergreen";"Unknown dead conifer";;;;;299;;"NA-TRE-EVE"
;"Tree";"unknown";"Other or unknown live tree";;;;;999;;"NA-TRE-UNK"
;"Trema";"lamarckianum";"Lamarck's trema";;;;;8828;;"NA-TRE-LAM"
;"Trema";"micranthum";"Jamaican nettletree";;;;;8829;;"NA-TRE-MIC"
;"Trichospermum";"ikutai";"Trichospermum ikutai";;;;;8837;;"NA-TRI-IKU"
;"Tristiropsis";"obtusangula";"faia";;;;;8846;;"NA-TRI-OBT"
;"Unknown";"Unknown";"Unknown species";;;888;"";;;"NA-UNK-UNK"
;"Veitchia";"merrillii";"Manila palm";;;;;8866;;"NA-VEI-MER"
;"Viorne";"nudum";;"Viorne cassinoïdes";"VIC";;;;;"NA-VIO-NUD"
;"Vitex";"cofassus";"bars, beokel";;;;;8872;;"NA-VIT-COF"
;"Xylosma";"nelsonii";"Xylosma nelsonii";;;;;8909;;"NA-XYL-NEL"
;"Xylosma";"samoensis";"Xylosma samoensis";;;;;8911;;"NA-XYL-SAM"
;"Yucca";"guatemalensis";"bluestem yucca";;;;;8919;;"NA-YUC-GUA"
;"Zanthoxylum";"spinifex";"niaragato";;;;;8935;;"NA-ZAN-SPI"
